date,x,y,blue,green,red,nir,target
2024-01-01,14,59,9119,8682,6403,690,0.0
2024-01-01,15,59,4560,8053,307,4034,0.0
2024-01-01,16,59,1265,471,330,2854,0.0
2024-01-01,17,59,1966,1406,7245,1437,0.0
2024-01-01,18,59,2922,682,5634,769,0.0
2024-01-01,19,59,9881,147,3039,7261,0.0
2024-01-01,20,59,3215,6470,6868,323,0.0
2024-01-01,21,59,2767,9579,479,2367,0.0
2024-01-01,22,59,6493,8822,7150,1013,0.0
2024-01-01,23,59,1585,1058,9154,3943,0.0
2024-01-01,24,59,2418,5894,8810,824,0.0
2024-01-01,25,59,6401,178,1816,7177,0.0
2024-01-01,26,59,5504,7014,5285,9175,0.0
2024-01-01,27,59,9983,6144,7859,119,0.0
2024-01-01,28,59,4893,3853,936,762,0.0
2024-01-01,29,59,6830,3668,2135,2470,0.0
2024-01-01,30,59,2962,6217,1345,2652,0.0
2024-01-01,31,59,6593,3731,1206,7627,0.0
2024-01-01,32,59,4520,9012,1388,6059,0.0
2024-01-01,33,59,8295,4326,3116,185,0.0
2024-01-01,34,59,9360,4664,136,4656,0.0
2024-01-01,35,59,3931,8919,4017,91,0.0
2024-01-01,36,59,6265,6105,9639,9456,0.0
2024-01-01,37,59,3368,8884,3080,3752,0.0
2024-01-01,38,59,4322,2367,3699,9689,0.0
2024-01-01,39,59,4932,4984,1822,9810,0.0
2024-01-01,40,59,483,9357,3113,316,0.0
2024-01-01,41,59,7867,11,9586,6139,0.0
2024-01-01,42,59,2022,1391,1884,5994,0.0
2024-01-01,43,59,4957,8196,9686,9945,0.0
2024-01-01,44,59,3272,9271,14,2126,0.0
2024-01-01,45,59,570,1347,7911,5868,0.0
2024-01-01,46,59,125,7984,5051,1606,0.0
2024-01-01,47,59,7705,487,2608,9029,0.0
2024-01-01,48,59,2517,2786,9456,9864,0.0
2024-01-01,49,59,2397,3345,3454,80,0.0
2024-01-01,50,59,7077,6401,8347,4177,0.0
2024-01-01,51,59,6650,8991,2846,9239,0.0
2024-01-01,52,59,2887,4060,3249,5475,0.0
2024-01-01,53,59,998,6774,912,1319,0.0
2024-01-01,54,59,4873,3853,3870,5180,0.0
2024-01-01,55,59,4052,1684,4374,5809,0.0
2024-01-01,56,59,4810,1281,4163,7744,0.0
2024-01-01,57,59,2315,5918,2787,1437,0.0
2024-01-01,58,59,707,1382,8755,1328,0.0
2024-01-01,59,59,90,226,2317,9258,0.0
2024-01-01,60,59,2945,4996,6140,1426,0.0
2024-01-01,61,59,4717,91,1617,572,0.0
2024-01-01,62,59,5502,1690,5456,156,0.0
2024-01-01,63,59,5988,7409,9241,1676,0.0
2024-01-01,64,59,7391,3472,9125,2534,0.0
2024-01-01,65,59,5671,520,9526,5832,0.0
2024-01-01,66,59,2815,1075,8988,3268,0.0
2024-01-01,67,59,5262,3487,37,4060,0.0
2024-01-01,68,59,8856,7926,3811,1646,0.0
2024-01-01,69,59,5387,4883,1294,2446,0.0
2024-01-01,70,59,8348,6670,5368,2083,0.0
2024-01-01,71,59,8191,5379,6541,839,0.0
2024-01-01,72,59,9616,2982,3559,7335,0.0
2024-01-01,73,59,6429,9002,8685,7106,0.0
2024-01-01,74,59,2639,2178,3111,5601,0.0
2024-01-01,75,59,4903,6522,2542,3574,0.0
2024-01-01,76,59,7487,5304,1231,7641,0.0
2024-01-01,77,59,3988,9274,7505,793,0.0
2024-01-01,78,59,2146,9969,4633,5210,0.0
2024-01-01,79,59,7470,7024,3234,9139,0.0
2024-01-01,80,59,8445,2969,38,1704,0.0
2024-01-01,81,59,7256,2855,8506,4037,0.0
2024-01-01,82,59,7583,3922,792,2382,0.0
2024-01-01,83,59,9252,2078,3476,2023,0.0
2024-01-01,84,59,8529,6141,895,3407,0.0
2024-01-01,85,59,9171,9423,3334,9807,0.0
2024-01-01,86,59,5577,3151,4017,9449,0.0
2024-01-01,87,59,7479,4523,7648,3462,0.0
2024-01-01,88,59,5375,7575,5049,1656,0.0
2024-01-01,89,59,3173,9675,8896,4087,0.0
2024-01-01,90,59,2655,2222,1601,1489,0.0
2024-01-01,91,59,9444,3230,3724,6507,0.0
2024-01-01,92,59,8107,9097,8622,7294,0.0
2024-01-01,93,59,9383,3071,1751,5736,0.0
2024-01-01,94,59,9369,8098,7366,6873,0.0
2024-01-01,95,59,473,3975,9601,240,0.0
2024-01-01,96,59,9079,7605,5606,7133,0.0
2024-01-01,97,59,685,4339,7567,9839,0.0
2024-01-01,98,59,3218,5089,3491,3060,0.0
2024-01-01,99,59,9013,6636,889,6442,0.0
2024-01-01,0,60,6614,8076,35,1053,0.0
2024-01-01,1,60,5636,5003,3249,3294,0.0
2024-01-01,2,60,8511,6764,2594,5504,0.0
2024-01-01,3,60,7207,6095,5309,4215,0.0
2024-01-01,4,60,3348,6179,6818,151,0.0
2024-01-01,5,60,3170,2035,979,7619,0.0
2024-01-01,6,60,9940,1780,3803,171,0.0
2024-01-01,7,60,8610,6084,4942,9436,0.0
2024-01-01,8,60,6761,6847,8002,7899,0.0
2024-01-01,9,60,7228,59,9491,3077,0.0
2024-01-01,10,60,6534,4621,4904,9475,0.0
2024-01-01,11,60,6304,7463,858,9521,0.0
2024-01-01,12,60,8736,9811,1446,180,0.0
2024-01-01,13,60,838,8071,8371,7130,0.0
2024-01-01,14,60,3916,6014,6801,9362,0.0
2024-01-01,15,60,7882,5033,5548,7345,0.0
2024-01-01,16,60,6114,9310,5860,3687,0.0
2024-01-01,17,60,3100,2386,1750,8947,0.0
2024-01-01,18,60,4029,4550,8366,2034,0.0
2024-01-01,19,60,6386,7649,7553,8466,0.0
2024-01-01,20,60,1942,390,1469,795,0.0
2024-01-01,21,60,4311,9967,913,4238,0.0
2024-01-01,22,60,3408,5673,2174,1035,0.0
2024-01-01,23,60,7258,7336,1338,1677,0.0
2024-01-01,24,60,4541,8376,3717,7338,0.0
2024-01-01,25,60,8921,4103,3597,4183,0.0
2024-01-01,26,60,3721,4286,1105,2795,0.0
2024-01-01,27,60,4932,468,592,9461,0.0
2024-01-01,28,60,4209,1001,2869,4699,0.0
2024-01-01,29,60,3037,4156,5415,7313,0.0
2024-01-01,30,60,527,7034,6001,9173,0.0
2024-01-01,31,60,2417,5170,5501,4263,0.0
2024-01-01,32,60,1054,5468,4940,8568,0.0
2024-01-01,33,60,8753,445,4152,8909,0.0
2024-01-01,34,60,4206,7508,6239,5604,0.0
2024-01-01,35,60,3390,8377,5968,6817,0.0
2024-01-01,36,60,9265,1008,8249,8539,0.0
2024-01-01,37,60,3469,3153,8366,2476,0.0
2024-01-01,38,60,4783,2892,6263,9141,0.0
2024-01-01,39,60,2676,9561,8445,5482,0.0
2024-01-01,40,60,5586,7500,8359,4115,0.0
2024-01-01,41,60,5941,8555,8302,4129,0.0
2024-01-01,42,60,6163,5907,7724,7482,0.0
2024-01-01,43,60,4878,6251,7013,8894,0.0
2024-01-01,44,60,9481,8715,3713,3171,0.0
2024-01-01,45,60,2806,1645,2216,3192,0.0
2024-01-01,46,60,2480,4066,145,2211,0.0
2024-01-01,47,60,5232,4466,4859,239,0.0
2024-01-01,48,60,161,4068,9090,8119,0.0
2024-01-01,49,60,7671,4283,4348,9850,0.0
2024-01-01,50,60,4621,6023,216,9639,0.0
2024-01-01,51,60,1573,5623,8022,2231,0.0
2024-01-01,52,60,271,4987,4666,4594,0.0
2024-01-01,53,60,8527,4290,8222,7646,0.0
2024-01-01,54,60,5273,8406,9644,729,0.0
2024-01-01,55,60,7652,9866,525,8847,0.0
2024-01-01,56,60,1419,3774,2172,1853,0.0
2024-01-01,57,60,5754,4201,5130,2682,0.0
2024-01-01,58,60,722,7759,1392,2895,0.0
2024-01-01,59,60,6545,6955,6460,620,0.0
2024-01-01,60,60,4516,7121,4784,6717,0.0
2024-01-01,61,60,77,5532,4844,8452,0.0
2024-01-01,62,60,5601,2208,2386,5094,0.0
2024-01-01,63,60,7710,98,8136,1070,0.0
2024-01-01,64,60,651,5597,2829,4553,0.0
2024-01-01,65,60,9733,5766,7267,7348,0.0
2024-01-01,66,60,5876,5098,7797,8289,0.0
2024-01-01,67,60,4004,6188,5979,9908,0.0
2024-01-01,68,60,144,6658,1171,1695,0.0
2024-01-01,69,60,2625,73,4615,7086,0.0
2024-01-01,70,60,8390,5241,9470,3068,0.0
2024-01-01,71,60,3739,2803,9048,6036,0.0
2024-01-01,72,60,1452,362,9563,1958,0.0
2024-01-01,73,60,4456,7591,8303,2555,0.0
2024-01-01,74,60,6872,9785,3697,7974,0.0
2024-01-01,75,60,6912,8602,701,8202,0.0
2024-01-01,76,60,3893,9068,704,7586,0.0
2024-01-01,77,60,2649,4820,9897,7526,0.0
2024-01-01,78,60,3761,9026,6364,2636,0.0
2024-01-01,79,60,672,5703,5938,2653,0.0
2024-01-01,80,60,3230,8475,2512,9879,0.0
2024-01-01,81,60,3379,7320,4729,4406,0.0
2024-01-01,82,60,7008,6483,2527,2725,0.0
2024-01-01,83,60,8173,1983,5787,2041,0.0
2024-01-01,84,60,5160,5466,1743,8442,0.0
2024-01-01,85,60,8028,8794,1010,9627,0.0
2024-01-01,86,60,395,6959,5402,2711,0.0
2024-01-01,87,60,6323,488,266,249,0.0
2024-01-01,88,60,7955,6266,1929,1103,0.0
2024-01-01,89,60,5447,4735,3129,9491,0.0
2024-01-01,90,60,4034,5412,7473,5839,0.0
2024-01-01,91,60,2416,6960,9361,5427,0.0
2024-01-01,92,60,616,9293,2451,5532,0.0
2024-01-01,93,60,5179,3131,5030,1294,0.0
2024-01-01,94,60,5502,4562,5727,8792,0.0
2024-01-01,95,60,6395,2699,9805,1923,0.0
2024-01-01,96,60,4426,6976,1065,4357,0.0
2024-01-01,97,60,2584,8369,3308,8119,0.0
2024-01-01,98,60,153,7479,4615,781,0.0
2024-01-01,99,60,5009,8931,1431,1950,0.0
2024-01-01,0,61,4866,2878,1238,5146,0.0
2024-01-01,1,61,2783,3698,4305,8380,0.0
2024-01-01,2,61,5705,677,7707,3417,0.0
2024-01-01,3,61,1501,1973,384,5250,0.0
2024-01-01,4,61,3383,2907,2295,7263,0.0
2024-01-01,5,61,5629,2809,324,9437,0.0
2024-01-01,6,61,9073,5775,1201,6888,0.0
2024-01-01,7,61,9471,7817,8345,5213,0.0
2024-01-01,8,61,4553,8642,5293,5730,0.0
2024-01-01,9,61,903,7622,3980,7417,0.0
2024-01-01,10,61,9823,8141,3759,8681,0.0
2024-01-01,11,61,63,6224,112,9520,0.0
2024-01-01,12,61,8791,5860,5402,267,0.0
2024-01-01,13,61,3438,6447,8301,8924,0.0
2024-01-01,14,61,8586,557,9990,3660,0.0
2024-01-01,15,61,3031,205,4343,9524,0.0
2024-01-01,16,61,3104,6127,8027,2022,0.0
2024-01-01,17,61,8808,4114,8090,5277,0.0
2024-01-01,18,61,8369,4420,4249,19,0.0
2024-01-01,19,61,4564,5025,3781,4228,0.0
2024-01-01,20,61,9321,2808,6336,9193,0.0
2024-01-01,21,61,6125,5280,80,9326,0.0
2024-01-01,22,61,716,1764,1109,185,0.0
2024-01-01,23,61,2281,1587,8472,7689,0.0
2024-01-01,24,61,7303,1945,6696,895,0.0
2024-01-01,25,61,3374,5419,1805,6938,0.0
2024-01-01,26,61,3034,646,301,2675,0.0
2024-01-01,27,61,2444,1172,6014,765,0.0
2024-01-01,28,61,8056,2766,7343,895,0.0
2024-01-01,29,61,48,6119,8901,6399,0.0
2024-01-01,30,61,8185,4685,4146,902,0.0
2024-01-01,31,61,513,9666,5563,8727,0.0
2024-01-01,32,61,4623,275,4140,357,0.0
2024-01-01,33,61,601,7817,8417,8488,0.0
2024-01-01,34,61,3296,6610,3904,1873,0.0
2024-01-01,35,61,121,2508,3999,8958,0.0
2024-01-01,36,61,7724,6771,7569,209,0.0
2024-01-01,37,61,5041,5948,3095,3388,0.0
2024-01-01,38,61,7157,1337,4376,7922,0.0
2024-01-01,39,61,6566,3455,3942,8342,0.0
2024-01-01,40,61,3571,8913,7976,5495,0.0
2024-01-01,41,61,2188,1080,5830,8565,0.0
2024-01-01,42,61,9049,9126,4599,1232,0.0
2024-01-01,43,61,612,2389,9921,5498,0.0
2024-01-01,44,61,5822,4828,4145,205,0.0
2024-01-01,45,61,9784,3936,7244,1131,0.0
2024-01-01,46,61,1429,6984,5092,2928,0.0
2024-01-01,47,61,6850,9317,4745,7803,0.0
2024-01-01,48,61,4688,3963,8036,6376,0.0
2024-01-01,49,61,8890,9453,7616,18,0.0
2024-01-01,50,61,2666,1485,3732,511,0.0
2024-01-01,51,61,3784,7595,6132,3904,0.0
2024-01-01,52,61,9424,2787,828,8450,0.0
2024-01-01,53,61,1721,8958,8847,6608,0.0
2024-01-01,54,61,4250,1689,4779,1575,0.0
2024-01-01,55,61,4551,7831,1158,3511,0.0
2024-01-01,56,61,5866,6967,4914,6615,0.0
2024-01-01,57,61,7941,8677,3013,8138,0.0
2024-01-01,58,61,6120,7454,3405,9729,0.0
2024-01-01,59,61,6090,1244,7176,4884,0.0
2024-01-01,60,61,6627,4406,3132,9630,0.0
2024-01-01,61,61,4800,43,1,5942,0.0
2024-01-01,62,61,9691,6855,7572,6313,0.0
2024-01-01,63,61,7776,5940,7563,9220,0.0
2024-01-01,64,61,3955,7948,2443,3608,0.0
2024-01-01,65,61,2259,7148,7344,8966,0.0
2024-01-01,66,61,2881,3017,8718,8672,0.0
2024-01-01,67,61,1449,9309,2967,5445,0.0
2024-01-01,68,61,4373,7974,4752,7454,0.0
2024-01-01,69,61,6290,9157,105,9503,0.0
2024-01-01,70,61,7438,6229,3473,1512,0.0
2024-01-01,71,61,946,1584,2225,835,0.0
2024-01-01,72,61,7076,1405,2041,1963,0.0
2024-01-01,73,61,3296,5390,8720,6001,0.0
2024-01-01,74,61,8572,9393,8185,6707,0.0
2024-01-01,75,61,8093,5462,810,5618,0.0
2024-01-01,76,61,5933,3370,9055,9712,0.0
2024-01-01,77,61,1582,3797,3836,9601,0.0
2024-01-01,78,61,302,3345,6322,5640,0.0
2024-01-01,79,61,5494,5150,6157,2481,0.0
2024-01-01,80,61,5014,2304,2663,6616,0.0
2024-01-01,81,61,7299,2460,571,7274,0.0
2024-01-01,82,61,6042,2059,8222,7688,0.0
2024-01-01,83,61,4899,9988,8871,4437,0.0
2024-01-01,84,61,7182,2446,9840,2653,0.0
2024-01-01,85,61,2330,2359,2970,6902,0.0
2024-01-01,86,61,11,3981,9426,4153,0.0
2024-01-01,87,61,4220,6544,947,1184,0.0
2024-01-01,88,61,3637,7767,9027,685,0.0
2024-01-01,89,61,1497,8372,8080,1649,0.0
2024-01-01,90,61,7240,5527,8923,9334,0.0
2024-01-01,91,61,5295,3971,690,7954,0.0
2024-01-01,92,61,1376,163,5346,3352,0.0
2024-01-01,93,61,3850,1849,7974,828,0.0
2024-01-01,94,61,1549,9105,9333,8842,0.0
2024-01-01,95,61,150,740,4300,8697,0.0
2024-01-01,96,61,141,2892,8193,2,0.0
2024-01-01,97,61,5876,63,6854,370,0.0
2024-01-01,98,61,757,7594,654,7772,0.0
2024-01-01,99,61,3798,3124,4567,5809,0.0
2024-01-01,0,62,5137,4388,2383,5894,0.0
2024-01-01,1,62,5567,454,2301,7162,0.0
2024-01-01,2,62,7049,6003,4108,5904,0.0
2024-01-01,3,62,2313,9702,9932,9840,0.0
2024-01-01,4,62,2786,9531,2016,3421,0.0
2024-01-01,5,62,1364,7189,6234,3424,0.0
2024-01-01,6,62,224,5095,3183,5612,0.0
2024-01-01,7,62,9624,6380,3274,1093,0.0
2024-01-01,8,62,4613,325,7146,9393,0.0
2024-01-01,9,62,2011,1420,5301,7962,0.0
2024-01-01,10,62,152,9675,8535,8239,0.0
2024-01-01,11,62,3981,9331,483,6537,0.0
2024-01-01,12,62,9464,1250,8241,9436,0.0
2024-01-01,13,62,9684,5884,4307,5049,0.0
2024-01-01,14,62,4289,4342,7326,8863,0.0
2024-01-01,15,62,7935,1817,2861,9991,0.0
2024-01-01,16,62,5637,5162,6493,2473,0.0
2024-01-01,17,62,388,6252,5300,5827,0.0
2024-01-01,18,62,1322,6282,2830,7366,0.0
2024-01-01,19,62,6273,6908,6099,1799,0.0
2024-01-01,20,62,1985,7981,9695,1246,0.0
2024-01-01,21,62,8147,6213,9012,8154,0.0
2024-01-01,22,62,259,3459,2813,9716,0.0
2024-01-01,23,62,6957,1253,9875,8214,0.0
2024-01-01,24,62,9086,8097,4337,8813,0.0
2024-01-01,25,62,7058,8211,1312,7012,0.0
2024-01-01,26,62,8489,9559,1945,7830,0.0
2024-01-01,27,62,5689,9704,7735,4519,0.0
2024-01-01,28,62,7128,3361,3618,7347,0.0
2024-01-01,29,62,6516,9881,5971,9495,0.0
2024-01-01,30,62,9029,7395,2956,6390,0.0
2024-01-01,31,62,4763,4742,7413,8780,0.0
2024-01-01,32,62,7242,2145,3961,1247,0.0
2024-01-01,33,62,8289,337,1821,5904,0.0
2024-01-01,34,62,8366,2835,4680,6211,0.0
2024-01-01,35,62,2354,1816,6650,5516,0.0
2024-01-01,36,62,7518,3202,649,6734,0.0
2024-01-01,37,62,6599,1130,6353,4225,0.0
2024-01-01,38,62,3565,742,7196,7452,0.0
2024-01-01,39,62,4630,5956,243,5338,0.0
2024-01-01,40,62,1499,8309,1433,4282,0.0
2024-01-01,41,62,6948,2268,3932,4369,0.0
2024-01-01,42,62,8685,6941,1579,1732,0.0
2024-01-01,43,62,1956,4502,6337,3075,0.0
2024-01-01,44,62,5841,2164,4950,2949,0.0
2024-01-01,45,62,8975,1924,40,6524,0.0
2024-01-01,46,62,9990,4860,7090,1946,0.0
2024-01-01,47,62,9146,9968,4776,5829,0.0
2024-01-01,48,62,483,2419,6089,519,0.0
2024-01-01,49,62,6823,7826,1293,7165,0.0
2024-01-01,50,62,4650,1287,3942,6334,0.0
2024-01-01,51,62,5121,4974,4753,4486,0.0
2024-01-01,52,62,294,150,5064,3709,0.0
2024-01-01,53,62,1230,2562,8150,7557,0.0
2024-01-01,54,62,4326,1095,4565,5209,0.0
2024-01-01,55,62,4173,5329,2791,8742,0.0
2024-01-01,56,62,1691,139,4233,248,0.0
2024-01-01,57,62,1291,9171,7190,6077,0.0
2024-01-01,58,62,1432,7876,5416,5417,0.0
2024-01-01,59,62,1156,1918,2349,9122,0.0
2024-01-01,60,62,7111,9987,5111,122,0.0
2024-01-01,61,62,7096,8782,8493,1534,0.0
2024-01-01,62,62,3881,8355,4082,6804,0.0
2024-01-01,63,62,4225,6052,7133,1915,0.0
2024-01-01,64,62,188,8827,7408,7745,0.0
2024-01-01,65,62,9644,4744,9631,5542,0.0
2024-01-01,66,62,3524,8215,6011,3006,0.0
2024-01-01,67,62,1286,3163,2613,2780,0.0
2024-01-01,68,62,1436,8632,894,4849,0.0
2024-01-01,69,62,728,7709,2468,4793,0.0
2024-01-01,70,62,3558,7933,2200,5596,0.0
2024-01-01,71,62,3437,2736,2935,2677,0.0
2024-01-01,72,62,2488,2362,1341,5607,0.0
2024-01-01,73,62,6641,2763,7687,8599,0.0
2024-01-01,74,62,9150,4086,256,7557,0.0
2024-01-01,75,62,8374,1008,136,6465,0.0
2024-01-01,76,62,5173,5321,151,9918,0.0
2024-01-01,77,62,6816,3880,4007,955,0.0
2024-01-01,78,62,60,2312,3487,2917,0.0
2024-01-01,79,62,2743,1572,1156,8250,0.0
2024-01-01,80,62,6918,2155,6914,9434,0.0
2024-01-01,81,62,7802,3850,8409,9100,0.0
2024-01-01,82,62,2802,1439,5739,8373,0.0
2024-01-01,83,62,8981,5232,9168,6574,0.0
2024-01-01,84,62,9134,1586,4973,6881,0.0
2024-01-01,85,62,907,4761,515,3198,0.0
2024-01-01,86,62,2672,3734,3269,5453,0.0
2024-01-01,87,62,130,2437,3536,9561,0.0
2024-01-01,88,62,8362,8997,4725,4969,0.0
2024-01-01,89,62,9157,5899,1069,6316,0.0
2024-01-01,90,62,1306,7722,6463,5135,0.0
2024-01-01,91,62,4421,6378,1397,8191,0.0
2024-01-01,92,62,6689,907,7327,8287,0.0
2024-01-01,93,62,9684,3942,2819,631,0.0
2024-01-01,94,62,6691,9072,7235,4585,0.0
2024-01-01,95,62,7971,845,1475,5871,0.0
2024-01-01,96,62,1189,3874,6411,1116,0.0
2024-01-01,97,62,4103,1057,1729,6319,0.0
2024-01-01,98,62,6424,8669,421,4209,0.0
2024-01-01,99,62,9915,7153,9116,6852,0.0
2024-01-01,0,63,6076,2904,1261,5545,0.0
2024-01-01,1,63,3242,9521,6046,5697,0.0
2024-01-01,2,63,7703,8022,3712,8915,0.0
2024-01-01,3,63,4705,3149,6934,4498,0.0
2024-01-01,4,63,5248,7046,4332,5807,0.0
2024-01-01,5,63,8190,1616,8528,5282,0.0
2024-01-01,6,63,9119,8794,7984,9955,0.0
2024-01-01,7,63,3089,3262,3337,5235,0.0
2024-01-01,8,63,7871,1227,1109,3756,0.0
2024-01-01,9,63,6863,9078,9503,7766,0.0
2024-01-01,10,63,1946,3941,8453,6439,0.0
2024-01-01,11,63,6176,8174,7379,8481,0.0
2024-01-01,12,63,8361,128,146,1106,0.0
2024-01-01,13,63,8677,4993,607,1704,0.0
2024-01-01,14,63,6682,314,2198,8683,0.0
2024-01-01,15,63,3171,8300,9005,1992,0.0
2024-01-01,16,63,6714,815,2739,8447,0.0
2024-01-01,17,63,5563,9162,7604,1652,0.0
2024-01-01,18,63,2286,849,4074,321,0.0
2024-01-01,19,63,2259,6952,4741,3903,0.0
2024-01-01,20,63,4384,8589,2520,7950,0.0
2024-01-01,21,63,7663,1614,8041,8619,0.0
2024-01-01,22,63,2020,7525,4881,6004,0.0
2024-01-01,23,63,3712,6221,5067,8348,0.0
2024-01-01,24,63,1287,5950,8414,1110,0.0
2024-01-01,25,63,9746,9219,8397,78,0.0
2024-01-01,26,63,1189,4894,424,3482,0.0
2024-01-01,27,63,5158,9764,5609,3718,0.0
2024-01-01,28,63,2717,7490,8718,6073,0.0
2024-01-01,29,63,6106,3773,2675,3646,0.0
2024-01-01,30,63,8368,2508,1750,8482,0.0
2024-01-01,31,63,7128,9698,4694,297,0.0
2024-01-01,32,63,123,4246,2996,103,0.0
2024-01-01,33,63,1924,2354,43,487,0.0
2024-01-01,34,63,9126,1338,5211,7947,0.0
2024-01-01,35,63,6964,7223,6516,6584,0.0
2024-01-01,36,63,59,335,2021,9596,0.0
2024-01-01,37,63,5155,1760,8787,7,0.0
2024-01-01,38,63,8388,2450,3839,5140,0.0
2024-01-01,39,63,2690,5874,7442,9292,0.0
2024-01-01,40,63,7106,4780,6776,4794,0.0
2024-01-01,41,63,5942,9596,2611,2947,0.0
2024-01-01,42,63,537,3187,1766,3896,0.0
2024-01-01,43,63,5250,7514,2829,7185,0.0
2024-01-01,44,63,254,8777,290,7792,0.0
2024-01-01,45,63,7818,6156,1659,1748,0.0
2024-01-01,46,63,8126,4335,8507,4242,0.0
2024-01-01,47,63,6845,1142,6775,8820,0.0
2024-01-01,48,63,7438,510,6092,272,0.0
2024-01-01,49,63,5225,4640,5170,9651,0.0
2024-01-01,50,63,968,7371,7655,5599,0.0
2024-01-01,51,63,1986,236,1558,2358,0.0
2024-01-01,52,63,8600,8172,254,7221,0.0
2024-01-01,53,63,2866,9359,8200,1112,0.0
2024-01-01,54,63,5856,918,3330,851,0.0
2024-01-01,55,63,14,45,7272,6491,0.0
2024-01-01,56,63,1434,4017,8909,2820,0.0
2024-01-01,57,63,4891,4895,2325,5983,0.0
2024-01-01,58,63,8906,594,781,7402,0.0
2024-01-01,59,63,955,6340,1401,9464,0.0
2024-01-01,60,63,7467,3084,8864,7360,0.0
2024-01-01,61,63,4587,8429,218,1069,0.0
2024-01-01,62,63,100,3167,6039,6980,0.0
2024-01-01,63,63,6726,2192,320,7352,0.0
2024-01-01,64,63,7903,1276,3899,5857,0.0
2024-01-01,65,63,4442,960,1761,4406,0.0
2024-01-01,66,63,538,817,7046,1456,0.0
2024-01-01,67,63,5299,1399,1422,6737,0.0
2024-01-01,68,63,1200,3968,7341,5040,0.0
2024-01-01,69,63,4210,5099,4376,1615,0.0
2024-01-01,70,63,7110,8533,6342,8701,0.0
2024-01-01,71,63,1020,5511,4999,9404,0.0
2024-01-01,72,63,1243,2352,9593,1235,0.0
2024-01-01,73,63,965,7954,4294,693,0.0
2024-01-01,74,63,74,1868,689,7455,0.0
2024-01-01,75,63,5391,1277,8748,3041,0.0
2024-01-01,76,63,9345,5789,3795,698,0.0
2024-01-01,77,63,5013,4035,2842,2199,0.0
2024-01-01,78,63,4398,5632,5825,8218,0.0
2024-01-01,79,63,5841,224,5835,8087,0.0
2024-01-01,80,63,3592,4,4982,999,0.0
2024-01-01,81,63,9081,7311,6368,1170,0.0
2024-01-01,82,63,510,6622,3168,3617,0.0
2024-01-01,83,63,9547,6660,8173,5284,0.0
2024-01-01,84,63,692,3919,4121,6910,0.0
2024-01-01,85,63,9764,1319,6909,4995,0.0
2024-01-01,86,63,6176,3617,4587,1195,0.0
2024-01-01,87,63,920,1427,1354,8389,0.0
2024-01-01,88,63,5522,744,5671,5017,0.0
2024-01-01,89,63,7708,5649,1221,5121,0.0
2024-01-01,90,63,2970,5596,6185,9516,0.0
2024-01-01,91,63,909,15,9985,5051,0.0
2024-01-01,92,63,5939,8426,144,2015,0.0
2024-01-01,93,63,9491,1720,7907,5833,0.0
2024-01-01,94,63,9897,8531,3727,2889,0.0
2024-01-01,95,63,1165,557,7587,6814,0.0
2024-01-01,96,63,1871,4749,3800,3601,0.0
2024-01-01,97,63,6142,8032,8068,7773,0.0
2024-01-01,98,63,3157,3348,1877,6877,0.0
2024-01-01,99,63,7048,6762,142,1396,0.0
2024-01-01,0,64,3733,339,6271,2549,0.0
2024-01-01,1,64,2140,5330,7571,7440,0.0
2024-01-01,2,64,365,1763,6857,444,0.0
2024-01-01,3,64,4289,7473,5045,6574,0.0
2024-01-01,4,64,2757,5085,2743,2932,0.0
2024-01-01,5,64,6929,1821,8078,9081,0.0
2024-01-01,6,64,536,4786,5121,8503,0.0
2024-01-01,7,64,7253,6268,1196,7105,0.0
2024-01-01,8,64,8186,7213,9679,8969,0.0
2024-01-01,9,64,2061,308,3479,183,0.0
2024-01-01,10,64,1895,2905,7955,1857,0.0
2024-01-01,11,64,8397,6255,3791,9644,0.0
2024-01-01,12,64,9721,2845,7433,6563,0.0
2024-01-01,13,64,5126,5956,1444,6504,0.0
2024-01-01,14,64,9411,79,5486,7103,0.0
2024-01-01,15,64,1653,5960,4286,4226,0.0
2024-01-01,16,64,5566,803,9758,3891,0.0
2024-01-01,17,64,8834,6994,4756,3933,0.0
2024-01-01,18,64,5266,2402,3871,8477,0.0
2024-01-01,19,64,9270,1884,6334,2476,0.0
2024-01-01,20,64,9482,8649,9238,4137,0.0
2024-01-01,21,64,7755,9461,4155,688,0.0
2024-01-01,22,64,3905,4514,1585,4507,0.0
2024-01-01,23,64,4798,3662,9624,488,0.0
2024-01-01,24,64,3724,6247,3036,3254,0.0
2024-01-01,25,64,7781,5997,3518,3894,0.0
2024-01-01,26,64,3175,560,3141,6846,0.0
2024-01-01,27,64,5957,412,4015,8990,0.0
2024-01-01,28,64,795,4728,9724,8093,0.0
2024-01-01,29,64,9945,6139,2144,8081,0.0
2024-01-01,30,64,3720,3995,2929,66,0.0
2024-01-01,31,64,5857,3500,5535,7124,0.0
2024-01-01,32,64,2083,6586,5543,9527,0.0
2024-01-01,33,64,4720,4073,6446,4693,0.0
2024-01-01,34,64,9320,7400,7682,4397,0.0
2024-01-01,35,64,6644,6244,9825,9762,0.0
2024-01-01,36,64,9868,3524,3170,9819,0.0
2024-01-01,37,64,7002,8997,2604,9079,0.0
2024-01-01,38,64,330,2539,6910,5291,0.0
2024-01-01,39,64,9622,2971,5508,2087,0.0
